follower_id,repo_id,rating,,
22204,82197,1,,
22204,82197,1,,
22204,82262,1,,
22204,82825,1,,
22204,84314,1,,
22204,86397,1,,
22204,86577,1,,
22204,86651,1,,
22204,86753,1,,
22204,86873,1,,
22204,87294,1,,
22204,87876,1,,
22204,87876,1,,
22204,90372,1,,
22204,90372,1,,
22204,90372,1,,
22204,93597,1,,
22204,93821,1,,
22204,94942,1,,
22204,96701,1,,
22204,97395,1,,
22204,98603,1,,
22204,103985,1,,
22204,107933,1,,
22204,111470,1,,
22204,111908,1,,
22204,112555,1,,
22204,115972,1,,
22204,119871,1,,
22204,120338,1,,
22204,120338,1,,
22204,121074,1,,
22204,121314,1,,
22204,121373,1,,
22204,123545,1,,
22204,123545,1,,
22204,125232,1,,
22204,126049,1,,
22204,126635,1,,
22204,126635,1,,
22204,126962,1,,
22204,129018,1,,
22204,130694,1,,
22204,132885,1,,
22204,134904,1,,
22204,134904,1,,
22204,138953,1,,
22204,139112,1,,
22204,139112,1,,
22204,143137,1,,
22204,145360,1,,
22204,146637,1,,
22204,147623,1,,
22204,150061,1,,
22204,150741,1,,
22204,154328,1,,
22204,155598,1,,
22204,156160,1,,
22204,156913,1,,
22204,158949,1,,
22204,159588,1,,
22204,159588,1,,
22204,164056,1,,
22204,165621,1,,
22204,168654,1,,
22204,169972,1,,
22204,170578,1,,
22204,178820,1,,
22204,178912,1,,
22204,178958,1,,
22204,181873,1,,
22204,181898,1,,
22204,182194,1,,
22204,183198,1,,
22204,185227,1,,
22204,190859,1,,
22204,191712,1,,
22204,194063,1,,
22204,195214,1,,
22204,199358,1,,
22204,200561,1,,
22204,205945,1,,
22204,206704,1,,
22204,206900,1,,
22204,206900,1,,
22204,207275,1,,
22204,209822,1,,
22204,211062,1,,
22204,211453,1,,
22204,212207,1,,
22204,212568,1,,
22204,212568,1,,
22204,213184,1,,
22204,213184,1,,
22204,213757,1,,
22204,213757,1,,
22204,215216,1,,
22204,215659,1,,
22204,215659,1,,
22204,216776,1,,
22204,220168,1,,
22204,224432,1,,
22204,226363,1,,
22204,227903,1,,
22204,228814,1,,
22204,229082,1,,
22204,229082,1,,
22204,232094,1,,
22204,235208,1,,
22204,243431,1,,
22204,250936,1,,
22204,251149,1,,
22204,251172,1,,
22204,251191,1,,
22204,269070,1,,
22204,275537,1,,
22204,281389,1,,
22204,304072,1,,
22204,304390,1,,
22204,305575,1,,
22204,305713,1,,
22204,306582,1,,
22204,319660,1,,
22204,328018,1,,
22204,328018,1,,
22204,330495,1,,
22204,336170,1,,
22204,341632,1,,
22204,365754,1,,
22204,371955,1,,
22204,379819,1,,
22204,395524,1,,
22204,407338,1,,
22204,408592,1,,
22204,412915,1,,
22204,419850,1,,
22204,421448,1,,
22204,427964,1,,
22204,449313,1,,
22204,451909,1,,
22204,468198,1,,
22204,468374,1,,
22204,475054,1,,
22204,475054,1,,
22204,475054,1,,
22204,481733,1,,
22204,487849,1,,
22204,490216,1,,
22204,491491,1,,
22204,506409,1,,
22204,525647,1,,
22204,526800,1,,
22204,535105,1,,
22204,547458,1,,
22204,560597,1,,
22204,569006,1,,
22204,587597,1,,
22204,590889,1,,
22204,592471,1,,
22204,592471,1,,
22204,592612,1,,
22204,595976,1,,
22204,598197,1,,
22204,603143,1,,
22204,610873,1,,
22204,630498,1,,
22204,630563,1,,
22204,630563,1,,
22204,630567,1,,
22204,630567,1,,
22204,630580,1,,
22204,641622,1,,
22204,641622,1,,
22204,641622,1,,
22204,647143,1,,
22204,648633,1,,
22204,651356,1,,
22204,677712,1,,
22204,696107,1,,
22204,696107,1,,
22204,697478,1,,
22204,699265,1,,
22204,700180,1,,
22204,702545,1,,
22204,702545,1,,
22204,707351,1,,
22204,707351,1,,
22204,710689,1,,
22204,720183,1,,
22204,722955,1,,
22204,722955,1,,
22204,725969,1,,
22204,743378,1,,
22204,743378,1,,
22204,743378,1,,
22204,743378,1,,
22204,747564,1,,
22204,750857,1,,
22204,757991,1,,
22204,757991,1,,
22204,764019,1,,
22204,764019,1,,
22204,770729,1,,
22204,797374,1,,
22204,825574,1,,
22204,827693,1,,
22204,831510,1,,
22204,831510,1,,
22204,840278,1,,
22204,847043,1,,
22204,869058,1,,
22204,869058,1,,
22204,869058,1,,
22204,869366,1,,
22204,874043,1,,
22204,882750,1,,
22204,882750,1,,
22204,882750,1,,
22204,885437,1,,
22204,903008,1,,
22204,912757,1,,
22204,916744,1,,
22204,918068,1,,
22204,938280,1,,
22204,938713,1,,
22204,941483,1,,
22204,941483,1,,
22204,971708,1,,
22204,989462,1,,
22204,998322,1,,
22204,1002270,1,,
22204,1008317,1,,
22204,1009854,1,,
22204,1011660,1,,
22204,1031390,1,,
22204,1032689,1,,
22204,1037156,1,,
22204,1038013,1,,
22204,1058739,1,,
22204,1062714,1,,
22204,1062714,1,,
22204,1066002,1,,
22204,1067494,1,,
22204,1161883,1,,
22204,1167638,1,,
22204,1172546,1,,
22204,1199123,1,,
22204,1242136,1,,
22204,1243338,1,,
22204,1344812,1,,
22204,1344812,1,,
22204,1345095,1,,
22204,1345979,1,,
22204,1347844,1,,
22204,1354892,1,,
22204,1365117,1,,
22204,1369115,1,,
22204,1380958,1,,
22204,1384696,1,,
22204,1395205,1,,
22204,1397104,1,,
22204,1408779,1,,
22204,1410813,1,,
22204,1412668,1,,
22204,1415887,1,,
22204,1423341,1,,
22204,1446576,1,,
22204,1446576,1,,
22204,1453858,1,,
22204,1473834,1,,
22204,1486199,1,,
22204,1491540,1,,
22204,1501888,1,,
22204,1514540,1,,
22204,1531063,1,,
22204,1531063,1,,
22204,1536401,1,,
22204,1543873,1,,
22204,1569016,1,,
22204,1588908,1,,
22204,1597489,1,,
22204,1597489,1,,
22204,1628424,1,,
22204,1651681,1,,
22204,1670215,1,,
22204,1670215,1,,
22204,1686105,1,,
22204,1718558,1,,
22204,1719112,1,,
22204,1728963,1,,
22204,1729452,1,,
22204,1745192,1,,
22204,1776795,1,,
22204,1784961,1,,
22204,1803126,1,,
22204,1804720,1,,
22204,1821223,1,,
22204,1836318,1,,
22204,1837115,1,,
22204,1837446,1,,
22204,1848069,1,,
22204,1873413,1,,
22204,1873452,1,,
22204,1873675,1,,
22204,1878544,1,,
22204,1878864,1,,
22204,1878864,1,,
22204,1882767,1,,
22204,1884449,1,,
22204,1886247,1,,
22204,1886247,1,,
22204,1900205,1,,
22204,1903607,1,,
22204,1911095,1,,
22204,1913934,1,,
22204,1919283,1,,
22204,1919283,1,,
22204,1930078,1,,
22204,1930078,1,,
22204,1934077,1,,
22204,1934659,1,,
22204,1958781,1,,
22204,1960217,1,,
22204,1968252,1,,
22204,1973701,1,,
22204,1973722,1,,
22204,1976261,1,,
22204,1984354,1,,
22204,1984354,1,,
22204,2149436,1,,
22204,2173803,1,,
22204,2226585,1,,
22204,2232693,1,,
22204,2250123,1,,
22204,2250309,1,,
22204,2251583,1,,
22204,2251583,1,,
22204,2252717,1,,
22204,2253946,1,,
22204,2255046,1,,
22204,2257301,1,,
22204,2257449,1,,
22204,2257493,1,,
22204,2258398,1,,
22204,2259819,1,,
22204,2261211,1,,
22204,2297139,1,,
22204,2363800,1,,
22204,2381789,1,,
22204,2387749,1,,
22204,2410473,1,,
22204,2410730,1,,
22204,2411443,1,,
22204,2412694,1,,
22204,2414108,1,,
22204,2417017,1,,
22204,2442767,1,,
22204,2456337,1,,
22204,2475948,1,,
22204,2489177,1,,
22204,2604933,1,,
22204,2616905,1,,
22204,2619937,1,,
22204,2620737,1,,
22204,2621942,1,,
22204,2623487,1,,
22204,2633288,1,,
22204,2636027,1,,
22204,2639678,1,,
22204,2640848,1,,
22204,2698342,1,,
22204,2712059,1,,
22204,2729569,1,,
22204,2735059,1,,
22204,2750726,1,,
22204,2763470,1,,
22204,2811760,1,,
22204,2835220,1,,
22204,2854703,1,,
22204,2855935,1,,
22204,2895222,1,,
22204,2921628,1,,
22204,2933825,1,,
22204,2951179,1,,
22204,2964123,1,,
22204,2985629,1,,
22204,2993979,1,,
22204,2997129,1,,
22204,3035493,1,,
22204,3040835,1,,
22204,3100904,1,,
22204,3101277,1,,
22204,3132058,1,,
22204,3132058,1,,
22204,3134952,1,,
22204,3141868,1,,
22204,3218918,1,,
22204,3220198,1,,
22204,3234915,1,,
22204,3252683,1,,
22204,3256133,1,,
22204,3299226,1,,
22204,3385855,1,,
22204,3396572,1,,
22204,3449836,1,,
22204,3449973,1,,
22204,3456488,1,,
22204,3458232,1,,
22204,3465497,1,,
22204,3510995,1,,
22204,3534632,1,,
22204,3536525,1,,
22204,3551463,1,,
22204,3555619,1,,
22204,3559872,1,,
22204,3567465,1,,
22204,3582818,1,,
22204,3595210,1,,
22204,3618305,1,,
22204,3618631,1,,
22204,3678289,1,,
22204,3718206,1,,
22204,3767010,1,,
22204,3767869,1,,
22204,3791121,1,,
22204,3845565,1,,
22204,3898335,1,,
22204,3922626,1,,
22204,3955551,1,,
22204,3956531,1,,
22204,3978937,1,,
22204,3993105,1,,
22204,4012371,1,,
22204,4039094,1,,
22204,4039094,1,,
22204,4110946,1,,
22204,4141820,1,,
22204,4199007,1,,
22204,4199007,1,,
22204,4248596,1,,
22204,4289108,1,,
22204,4289113,1,,
22204,4289113,1,,
22204,4289168,1,,
22204,4292025,1,,
22204,4303893,1,,
22204,4305526,1,,
22204,4306956,1,,
22204,4311797,1,,
22204,4312223,1,,
22204,4312223,1,,
22204,4312361,1,,
22204,4316263,1,,
22204,4316405,1,,
22204,4347251,1,,
22204,4354418,1,,
22204,4354418,1,,
22204,4407354,1,,
22204,4410289,1,,
22204,4430763,1,,
22204,4463784,1,,
22204,4471511,1,,
22204,4477826,1,,
22204,4478227,1,,
22204,4484555,1,,
22204,4511479,1,,
22204,4568061,1,,
22204,4571506,1,,
22204,4581721,1,,
22204,4592324,1,,
22204,4624363,1,,
22204,4685291,1,,
22204,4694538,1,,
22204,4707537,1,,
22204,4728286,1,,
22204,4747816,1,,
22204,4761914,1,,
22204,4772476,1,,
22204,4796639,1,,
22204,4868327,1,,
22204,4896117,1,,
22204,4931572,1,,
22204,4962351,1,,
22204,4992500,1,,
22204,5060462,1,,
22204,5063559,1,,
22204,5085326,1,,
22204,5106252,1,,
22204,5115052,1,,
22204,5217695,1,,
22204,5223803,1,,
22204,5287957,1,,
22204,5301623,1,,
22204,5307556,1,,
22204,5357236,1,,
22204,5358267,1,,
22204,5362838,1,,
22204,5372623,1,,
22204,5393242,1,,
22204,5405025,1,,
22204,5416248,1,,
22204,5446590,1,,
22204,5457030,1,,
22204,5466622,1,,
22204,5614906,1,,
22258,3457,1,,
22258,7580,1,,
22258,16002,1,,
22258,27623,1,,
22258,56898,1,,
22258,58537,1,,
22258,74516,1,,
22258,115828,1,,
22258,123782,1,,
22258,125676,1,,
22258,155180,1,,
22258,174374,1,,
22258,295987,1,,
22258,371254,1,,
22258,372813,1,,
22258,551670,1,,
22258,725929,1,,
22258,910578,1,,
22258,1356523,1,,
22258,1437100,1,,
22258,2194604,1,,
22258,3479434,1,,
22258,3806812,1,,
22374,1088,1,,
22374,3405,1,,
22374,10508,1,,
22374,34957,1,,
22374,118163,1,,
22374,988936,1,,
22374,4469127,1,,
22503,113214,1,,
22503,365703,1,,
22503,4591875,1,,
22508,3805,1,,
22508,4818,1,,
22508,82003,1,,
22508,151268,1,,
22508,254243,1,,
22539,6845,1,,
22539,7441,1,,
22539,9316,1,,
22539,9384,1,,
22539,18209,1,,
22539,18270,1,,
22539,20875,1,,
22539,23296,1,,
22539,46310,1,,
22539,52056,1,,
22539,71928,1,,
22539,76891,1,,
22539,122244,1,,
22539,142039,1,,
22539,150413,1,,
22539,232413,1,,
22539,299576,1,,
22539,319341,1,,
22539,344806,1,,
22539,363982,1,,
22539,384179,1,,
22539,395102,1,,
22539,407859,1,,
22539,430683,1,,
22539,503452,1,,
22539,536802,1,,
22539,555845,1,,
22539,698249,1,,
22539,719440,1,,
22539,877273,1,,
22539,1162608,1,,
22539,1538517,1,,
22539,1630038,1,,
22539,1966422,1,,
22539,2238424,1,,
22539,2239741,1,,
22539,3349589,1,,
22539,3749406,1,,
22539,3929232,1,,
22539,4910964,1,,
22539,5193521,1,,
22548,8540,1,,
22548,9752,1,,
22548,141154,1,,
22548,152122,1,,
22548,384692,1,,
22548,521185,1,,
22548,829441,1,,
22548,1919187,1,,
22548,1996467,1,,
22548,2259697,1,,
22548,2865128,1,,
22548,3097323,1,,
22548,3525398,1,,
22625,331,1,,
22625,766,1,,
22625,770,1,,
22625,3227,1,,
22625,3452,1,,
22625,4367,1,,
22625,8029,1,,
22625,11879,1,,
22625,14342,1,,
22625,18013,1,,
22625,33433,1,,
22625,33845,1,,
22625,34774,1,,
22625,34895,1,,
22625,35199,1,,
22625,35199,1,,
22625,40079,1,,
22625,44179,1,,
22625,56427,1,,
22625,56728,1,,
22625,56728,1,,
22625,61286,1,,
22625,112600,1,,
22625,119710,1,,
22625,129548,1,,
22625,153163,1,,
22625,160176,1,,
22625,160176,1,,
22625,243818,1,,
22625,269114,1,,
22625,269114,1,,
22625,273256,1,,
22625,278822,1,,
22625,312913,1,,
22625,328609,1,,
22625,738856,1,,
22625,939171,1,,
22625,1308316,1,,
22625,1409775,1,,
22625,1485136,1,,
22625,1602986,1,,
22625,2241039,1,,
22625,2449389,1,,
22625,2531282,1,,
22625,2918008,1,,
22625,3151740,1,,
22625,4216153,1,,
22625,4480366,1,,
22625,4607640,1,,
22625,4607640,1,,
22625,4916039,1,,
22639,251,1,,
22639,348,1,,
22639,380,1,,
22639,519,1,,
22639,565,1,,
22639,572,1,,
22639,766,1,,
22639,837,1,,
22639,1022,1,,
22639,1273,1,,
22639,1273,1,,
22639,1305,1,,
22639,1431,1,,
22639,1996,1,,
22639,2045,1,,
22639,2290,1,,
22639,2326,1,,
22639,2941,1,,
22639,3111,1,,
22639,3734,1,,
22639,4346,1,,
22639,4454,1,,
22639,4516,1,,
22639,5312,1,,
22639,5667,1,,
22639,5878,1,,
22639,5997,1,,
22639,6065,1,,
22639,6151,1,,
22639,6241,1,,
22639,6293,1,,
22639,6500,1,,
22639,6607,1,,
22639,6607,1,,
22639,6882,1,,
22639,6963,1,,
22639,7001,1,,
22639,7001,1,,
22639,7580,1,,
22639,7653,1,,
22639,8109,1,,
22639,8292,1,,
22639,8329,1,,
22639,8343,1,,
22639,8343,1,,
22639,8348,1,,
22639,8348,1,,
22639,8366,1,,
22639,9369,1,,
22639,10512,1,,
22639,10764,1,,
22639,11254,1,,
22639,11254,1,,
22639,11305,1,,
22639,11780,1,,
22639,11819,1,,
22639,11879,1,,
22639,12615,1,,
22639,13043,1,,
22639,13043,1,,
22639,13745,1,,
22639,13827,1,,
22639,16225,1,,
22639,16794,1,,
22639,17107,1,,
22639,17517,1,,
22639,18085,1,,
22639,18262,1,,
22639,18964,1,,
22639,19484,1,,
22639,20138,1,,
22639,20138,1,,
22639,20201,1,,
22639,20338,1,,
22639,21369,1,,
22639,21373,1,,
22639,22513,1,,
22639,23034,1,,
22639,23122,1,,
22639,25153,1,,
22639,25153,1,,
22639,25624,1,,
22639,26220,1,,
22639,26359,1,,
22639,28288,1,,
22639,28533,1,,
22639,29238,1,,
22639,29455,1,,
22639,29822,1,,
22639,29924,1,,
22639,30141,1,,
22639,30257,1,,
22639,30988,1,,
22639,31000,1,,
22639,31255,1,,
22639,31909,1,,
22639,34134,1,,
22639,34197,1,,
22639,35553,1,,
22639,35631,1,,
22639,35971,1,,
22639,36496,1,,
22639,38848,1,,
22639,38888,1,,
22639,38936,1,,
22639,39656,1,,
22639,39902,1,,
22639,41297,1,,
22639,44392,1,,
22639,44411,1,,
22639,44478,1,,
22639,46686,1,,
22639,47183,1,,
22639,47769,1,,
22639,47769,1,,
22639,49303,1,,
22639,50593,1,,
22639,51920,1,,
22639,53598,1,,
22639,54173,1,,
22639,54856,1,,
22639,55015,1,,
22639,55411,1,,
22639,58846,1,,
22639,61054,1,,
22639,61585,1,,
22639,62943,1,,
22639,71643,1,,
22639,73280,1,,
22639,79442,1,,
22639,79442,1,,
22639,81121,1,,
22639,81721,1,,
22639,87876,1,,
22639,87952,1,,
22639,90372,1,,
22639,90372,1,,
22639,94942,1,,
22639,96701,1,,
22639,112292,1,,
22639,113560,1,,
22639,113667,1,,
22639,115972,1,,
22639,117330,1,,
22639,119871,1,,
22639,121761,1,,
22639,132787,1,,
22639,145674,1,,
22639,146299,1,,
22639,160327,1,,
22639,163455,1,,
22639,163455,1,,
22639,168654,1,,
22639,186419,1,,
22639,186419,1,,
22639,190552,1,,
22639,193406,1,,
22639,193712,1,,
22639,204626,1,,
22639,205945,1,,
22639,206026,1,,
22639,206900,1,,
22639,212155,1,,
22639,213184,1,,
22639,226363,1,,
22639,231453,1,,
22639,234868,1,,
22639,235744,1,,
22639,251310,1,,
22639,264973,1,,
22639,306698,1,,
22639,313091,1,,
22639,321869,1,,
22639,324195,1,,
22639,328018,1,,
22639,328018,1,,
22639,382712,1,,
22639,389444,1,,
22639,427311,1,,
22639,444616,1,,
22639,447695,1,,
22639,451913,1,,
22639,457717,1,,
22639,468374,1,,
22639,475054,1,,
22639,533613,1,,
22639,561374,1,,
22639,566229,1,,
22639,592471,1,,
22639,622665,1,,
22639,635031,1,,
22639,641622,1,,
22639,641622,1,,
22639,656169,1,,
22639,664257,1,,
22639,668892,1,,
22639,688776,1,,
22639,690634,1,,
22639,700180,1,,
22639,700180,1,,
22639,707351,1,,
22639,707351,1,,
22639,721023,1,,
22639,727144,1,,
22639,733916,1,,
22639,743378,1,,
22639,743378,1,,
22639,757058,1,,
22639,757991,1,,
22639,764019,1,,
22639,786018,1,,
22639,786018,1,,
22639,790968,1,,
22639,797374,1,,
22639,801074,1,,
22639,821427,1,,
22639,822682,1,,
22639,847043,1,,
22639,869058,1,,
22639,869366,1,,
22639,882750,1,,
22639,884142,1,,
22639,928057,1,,
22639,941483,1,,
22639,963014,1,,
22639,991891,1,,
22639,1007339,1,,
22639,1009854,1,,
22639,1061291,1,,
22639,1062714,1,,
22639,1199123,1,,
22639,1214565,1,,
22639,1215049,1,,
22639,1319148,1,,
22639,1347844,1,,
22639,1349859,1,,
22639,1354892,1,,
22639,1354892,1,,
22639,1392521,1,,
22639,1395205,1,,
22639,1423434,1,,
22639,1430227,1,,
22639,1446576,1,,
22639,1473834,1,,
22639,1529715,1,,
22639,1531063,1,,
22639,1536401,1,,
22639,1543873,1,,
22639,1586539,1,,
22639,1595660,1,,
22639,1597489,1,,
22639,1597489,1,,
22639,1615103,1,,
22639,1628424,1,,
22639,1651681,1,,
22639,1720842,1,,
22639,1720842,1,,
22639,1751070,1,,
22639,1853567,1,,
22639,1860879,1,,
22639,1866983,1,,
22639,1873413,1,,
22639,1878544,1,,
22639,1891638,1,,
22639,1897508,1,,
22639,1898865,1,,
22639,1913934,1,,
22639,1913934,1,,
22639,1919283,1,,
22639,1927344,1,,
22639,1928441,1,,
22639,1931656,1,,
22639,1932815,1,,
22639,1934092,1,,
22639,1960217,1,,
22639,1960861,1,,
22639,2223916,1,,
22639,2243517,1,,
22639,2246403,1,,
22639,2246687,1,,
22639,2247247,1,,
22639,2248193,1,,
22639,2259819,1,,
22639,2281205,1,,
22639,2402138,1,,
22639,2408030,1,,
22639,2444120,1,,
22639,2539499,1,,
22639,2597921,1,,
22639,2617808,1,,
22639,2619962,1,,
22639,2698342,1,,
22639,2763470,1,,
22639,2933825,1,,
22639,2964123,1,,
22639,2997129,1,,
22639,3012729,1,,
22639,3040835,1,,
22639,3109026,1,,
22639,3113346,1,,
22639,3141868,1,,
22639,3449728,1,,
22639,3449973,1,,
22639,3456014,1,,
22639,3621910,1,,
22639,3683925,1,,
22639,3767010,1,,
22639,3987288,1,,
22639,4095999,1,,
22639,4128770,1,,
22639,4267503,1,,
22639,4288427,1,,
22639,4292025,1,,
22639,4306540,1,,
22639,4311797,1,,
22639,4312223,1,,
22639,4312361,1,,
22639,4375007,1,,
22639,4685499,1,,
22639,4824754,1,,
22639,4896117,1,,
22639,4902730,1,,
22639,4962351,1,,
22639,5021761,1,,
22639,5398365,1,,
22706,851805,1,,
22723,8700,1,,
22723,11435,1,,
22723,12478,1,,
22723,28435,1,,
22723,105259,1,,
22723,120587,1,,
22723,155566,1,,
22723,223051,1,,
22723,342487,1,,
22723,344923,1,,
22723,469777,1,,
22723,495437,1,,
22723,3043367,1,,
22747,788,1,,
22747,3085,1,,
22747,3174,1,,
22747,3486,1,,
22747,4420,1,,
22747,4885,1,,
22747,4902,1,,
22747,7468,1,,
22747,7994,1,,
22747,8335,1,,
22747,8423,1,,
22747,8692,1,,
22747,9193,1,,
22747,9866,1,,
22747,14342,1,,
22747,14714,1,,
22747,16621,1,,
22747,16998,1,,
22747,17288,1,,
22747,19394,1,,
22747,19953,1,,
22747,20315,1,,
22747,20335,1,,
22747,21192,1,,
22747,26334,1,,
22747,30913,1,,
22747,31476,1,,
22747,39075,1,,
22747,41528,1,,
22747,42659,1,,
22747,45376,1,,
22747,49627,1,,
22747,58196,1,,
22747,59253,1,,
22747,66326,1,,
22747,80789,1,,
22747,102746,1,,
22747,120278,1,,
22747,132880,1,,
22747,175986,1,,
22747,185476,1,,
22747,187973,1,,
22747,209466,1,,
22747,309278,1,,
22747,510527,1,,
22747,546617,1,,
22747,619792,1,,
22747,825430,1,,
22747,1331862,1,,
22747,1362328,1,,
22747,1818610,1,,
22747,1946921,1,,
22747,2240070,1,,
22747,2243574,1,,
22747,2366289,1,,
22747,3453949,1,,
22747,3910837,1,,
22747,3951879,1,,
22747,4257316,1,,
22747,4850307,1,,
22785,3174,1,,
22785,4902,1,,
22785,14622,1,,
22785,41019,1,,
22785,41837,1,,
22785,103348,1,,
22824,766,1,,
22824,1122,1,,
22824,1996,1,,
22824,6093,1,,
22824,107933,1,,
22824,146299,1,,
22824,4874119,1,,
22870,250,1,,
22870,939,1,,
22870,1139,1,,
22870,2436,1,,
22870,2558,1,,
22870,3550,1,,
22870,3734,1,,
22870,5603,1,,
22870,5637,1,,
22870,6806,1,,
22870,7455,1,,
22870,7931,1,,
22870,9316,1,,
22870,12695,1,,
22870,13823,1,,
22870,13911,1,,
22870,18104,1,,
22870,22762,1,,
22870,34215,1,,
22870,35079,1,,
22870,38098,1,,
22870,39202,1,,
22870,48889,1,,
22870,48889,1,,
22870,55137,1,,
22870,56659,1,,
22870,60160,1,,
22870,75598,1,,
22870,100910,1,,
22870,112923,1,,
22870,161693,1,,
22870,246478,1,,
22870,250013,1,,
22870,260489,1,,
22870,282765,1,,
22870,338790,1,,
22870,449436,1,,
22870,490665,1,,
22870,735741,1,,
22870,901629,1,,
22870,1318288,1,,
22870,1868125,1,,
22870,3970867,1,,
22913,3669,1,,
22913,19626,1,,
22913,23034,1,,
22913,59325,1,,
22913,112249,1,,
22913,145674,1,,
22913,146299,1,,
22913,206900,1,,
22913,1167638,1,,
23070,6220,1,,
23070,25238,1,,
23070,31579,1,,
23070,35228,1,,
23070,56964,1,,
23070,143681,1,,
23070,381639,1,,
23070,383204,1,,
23070,383674,1,,
23100,18588,1,,
23100,35294,1,,
23100,57479,1,,
23100,98462,1,,
23100,124617,1,,
23100,138650,1,,
23100,148193,1,,
23100,221367,1,,
23100,317917,1,,
23100,345631,1,,
23100,509227,1,,
23100,1595552,1,,
23100,1804944,1,,
23100,3108686,1,,
23100,3441337,1,,
23100,4756467,1,,
23148,3457,1,,
23148,6009,1,,
23148,7227,1,,
23148,8423,1,,
23148,9141,1,,
23148,11819,1,,
23148,14303,1,,
23148,23034,1,,
23148,23186,1,,
23148,29317,1,,
23148,46668,1,,
23148,59979,1,,
23148,66177,1,,
23148,84529,1,,
23148,98462,1,,
23148,110116,1,,
23148,112358,1,,
23148,122084,1,,
23148,133177,1,,
23148,133525,1,,
23148,135582,1,,
23148,139042,1,,
23148,169287,1,,
23148,178820,1,,
23148,195688,1,,
23148,215842,1,,
23148,243205,1,,
23148,252941,1,,
23148,330399,1,,
23148,441511,1,,
23148,633789,1,,
23148,695303,1,,
23148,898995,1,,
23148,1421260,1,,
23162,1273,1,,
23162,1996,1,,
23162,3095,1,,
23162,6151,1,,
23162,8292,1,,
23162,8343,1,,
23162,8702,1,,
23162,11780,1,,
23162,22513,1,,
23162,27030,1,,
23162,28635,1,,
23162,29924,1,,
23162,47461,1,,
23162,347403,1,,
23162,553538,1,,
23162,1395612,1,,
23162,1565512,1,,
23162,1837115,1,,
23162,2411480,1,,
23162,2877266,1,,
23162,3312036,1,,
23162,3718206,1,,
23162,3956531,1,,
23162,4255260,1,,
23162,5264409,1,,
23162,5322749,1,,
23162,5565419,1,,
23167,1453,1,,
23167,1930,1,,
23167,2558,1,,
23167,3129,1,,
23167,5754,1,,
23167,5980,1,,
23167,6864,1,,
23167,9991,1,,
23167,11672,1,,
23167,18085,1,,
23167,18270,1,,
23167,20561,1,,
23167,22135,1,,
23167,23202,1,,
23167,26667,1,,
23167,28497,1,,
23167,29837,1,,
23167,34362,1,,
23167,34537,1,,
23167,44605,1,,
23167,46907,1,,
23167,53118,1,,
23167,64654,1,,
23167,80228,1,,
23167,87336,1,,
23167,116612,1,,
23167,120197,1,,
23167,120432,1,,
23167,141551,1,,
23167,186361,1,,
23167,188435,1,,
23167,217130,1,,
23167,251867,1,,
23167,526484,1,,
23167,2989000,1,,
23174,6852,1,,
23174,87553,1,,
23174,104774,1,,
23174,944498,1,,
23174,1850286,1,,
23174,1925688,1,,
23223,116980,1,,
23223,145411,1,,
23223,352961,1,,
23223,725587,1,,
23223,848907,1,,
23353,20957,1,,
23353,46192,1,,
23353,107933,1,,
23354,3386,1,,
23354,3734,1,,
23354,4216,1,,
23354,4503,1,,
23354,5489,1,,
23354,6119,1,,
23354,6359,1,,
23354,6723,1,,
23354,23144,1,,
23354,23283,1,,
23354,23736,1,,
23354,26454,1,,
23354,26469,1,,
23354,28315,1,,
23354,28497,1,,
23354,33867,1,,
23354,36564,1,,
23354,42874,1,,
23354,43113,1,,
23354,43811,1,,
23354,59410,1,,
23354,66905,1,,
23354,72531,1,,
23354,72586,1,,
23354,82889,1,,
23354,88840,1,,
23354,112249,1,,
23354,122949,1,,
23354,123173,1,,
23354,129724,1,,
23354,144819,1,,
23354,152047,1,,
23354,165587,1,,
23354,222220,1,,
23354,279712,1,,
23354,279712,1,,
23354,282594,1,,
23354,286490,1,,
23354,324591,1,,
23354,332746,1,,
23354,355176,1,,
23354,372345,1,,
23354,373422,1,,
23354,400051,1,,
23354,424130,1,,
23354,613699,1,,
23354,790011,1,,
23354,790530,1,,
23354,820339,1,,
23354,856041,1,,
23354,905857,1,,
23354,914492,1,,
23354,929193,1,,
23354,931008,1,,
23354,1347323,1,,
23354,1355637,1,,
23354,1381028,1,,
23354,1659890,1,,
23354,1773954,1,,
23354,2565343,1,,
23354,2905835,1,,
23354,3387341,1,,
23354,3715314,1,,
23354,4028371,1,,
23354,4311083,1,,
23354,5562594,1,,
23406,8662,1,,
23406,11087,1,,
23406,24603,1,,
23406,24973,1,,
23406,26942,1,,
23406,33581,1,,
23406,64842,1,,
23406,118947,1,,
23406,119350,1,,
23406,151578,1,,
23406,167446,1,,
23406,253519,1,,
23406,325013,1,,
23406,677090,1,,
23406,1016659,1,,
23406,1429431,1,,
23406,2148840,1,,
23406,2201768,1,,
23406,2958163,1,,
23410,3460208,1,,
23424,236,1,,
23424,236,1,,
23424,1169,1,,
23424,1677,1,,
23424,1677,1,,
23424,2045,1,,
23424,2045,1,,
23424,2125,1,,
23424,2125,1,,
23424,2635,1,,
23424,2635,1,,
23424,2635,1,,
23424,3085,1,,
23424,8390,1,,
23424,8390,1,,
23424,11717,1,,
23424,13294,1,,
23424,14622,1,,
23424,14622,1,,
23424,14794,1,,
